ID,Lesson,Student,right,bug,help,choice,string,number,point,pknowdirect,pknow,punchange,time,timeSD,time3SD,time5SD,howmanywrong,helppct,wrongpct,timeperact,prev3count,prev5count,recent8help,recent5wrong,manywrong,asymptoteA,asymptoteB,optoprac,GHpred,GHpredthresh,GNHpred,GNHpredthresh
5776,Splot,NLAABCB,1,0,0,1,0,0,0,0.675278396,0.675278396,0,3.453,-0.207098371,-0.185494079,0.370804949,1,0,0,2.989333333,1,1,0,1,0,0,0,3,-0.011827768,0,0.003465648,0
5777,Splot,NLAABCB,0,0,0,1,0,0,0,0.675278396,0.675278396,0,1.922,-0.832327372,-0.971139601,0.238452335,1,0,2,2.7225,0,0,0,1,0,0,0,4,0.810285742,1,-0.908475453,0
5778,Splot,NLAABCB,1,0,0,1,0,0,0,0.846214548,0.846214548,0,46.141,1.705083968,-1.508094403,-1.224919823,1,0,0,11.4062,1,1,0,2,0,0,0,5,-0.781807375,0,0.107510165,0
5779,Splot,NLAABCB,0,0,0,0,1,0,0,0.187096774,0.187096774,0,13.062,-0.376180441,0.665658224,-0.098383006,1,0,1,13.062,0,0,0,2,0,0,0,1,0.408266513,0,-1.904342673,0
5780,Splot,NLAABCB,0,0,0,0,1,0,0,0.187096774,0.187096774,0,6.625,-0.661739145,0.496576155,-0.179190876,2,0,2,9.8435,1,1,0,3,0,0,0,2,1.074202267,1,-2.374300296,0
5781,Splot,NLAABCB,1,0,0,0,1,0,0,0.431578947,0.431578947,0,8.797,-0.565384709,0.667164381,-0.372261362,2,0,0,8.797,2,2,0,3,0,0,1,1,-0.153005982,0,0.825818468,1
5782,Splot,NLAABCB,0,0,0,0,1,0,0,0.431578947,0.431578947,0,3.125,-0.798432817,-1.603304296,-0.7305477,1,0,1,5.961,0,0,0,3,0,0,1,2,-0.854133253,0,-2.715266894,0
5783,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.431578947,1,0.047,-0.918849385,-2.025556671,-0.696653145,1,1,0,0.047,0,0,0,3,0,0,0,1,0.045503916,0,-3.174404993,0
5784,Splot,NLAABCB,0,0,0,0,0,0,0,-1,0.431578947,1,3.922,-0.759487594,-2.282666911,-3.320586498,2,0,1,1.9845,1,1,1,4,0,0,0,2,-0.004304673,0,-4.471687797,0
5785,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.431578947,1,4.031,-0.610058508,-2.476769796,-3.70389365,2,2,0,2.666666667,0,0,1,4,0,0,0,3,-0.042596745,0,-4.458720503,0
5786,Splot,NLAABCB,0,0,0,0,1,0,0,-1,0.431578947,1,20.156,0.03378311,-2.288395487,-3.652213013,3,0,2,7.039,1,2,2,4,0,0,0,4,0.295247904,0,-3.936824901,0
5787,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.431578947,1,0.016,-0.921252126,-1.335762991,-3.053045193,3,3,0,5.6344,0,0,2,5,0,0,0,5,0.918581428,1,-5.777961106,0
5788,Splot,NLAABCB,0,0,0,0,0,0,0,-1,0.431578947,1,1.547,-0.875541426,-1.497527523,-3.175864502,4,0,3,4.953166667,1,2,3,5,0,0,0,6,2.100002436,1,-6.178640604,0
5789,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.431578947,1,5.547,-0.492556758,-1.763010442,-3.132556543,4,4,0,5.038,0,0,3,5,0,0,0,7,1.056481163,1,-6.169487209,0
5790,Splot,NLAABCB,1,0,0,0,1,0,0,-1,0.431578947,1,82.984,3.103858987,-2.28935031,-2.865625708,4,0,0,14.78125,1,2,4,5,0,0,0,8,0.987518081,1,-0.52600338,0
5791,Splot,NLAABCB,1,0,0,0,0,1,0,0.431578947,0.431578947,0,11.594,-0.097642152,1.735760802,0.848291787,0,0,0,11.594,0,0,4,4,0,0,0,1,0.108011673,0,-0.125777567,0
5792,Splot,NLAABCB,1,0,0,0,0,1,0,0.431578947,0.431578947,0,19.922,0.159006933,2.513660077,0.716866524,0,0,0,19.922,0,0,3,3,0,0,0,1,-1.314216742,0,-0.3129821,0
5793,Splot,NLAABCB,1,0,0,0,0,1,0,0.431578947,0.431578947,0,71.422,3.343201094,3.165223768,1.797125583,0,0,0,71.422,0,0,3,2,0,1,0,1,-2.586144858,0,-1.412916325,0
5794,Splot,NLAABCB,0,1,0,0,0,1,0,0.187096774,0.187096774,0,6.953,-0.564611232,3.404565875,6.015868104,1,0,1,6.953,0,0,2,1,0,0,0,1,-2.165972039,0,-0.083605916,0
5795,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,17.641,0.020505724,2.937596795,5.94381363,1,0,0,17.641,1,1,2,1,0,0,0,1,-2.483146714,0,0.013611593,0
5796,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,7.281,-0.242524442,2.799095586,2.860460367,0,0,0,7.281,0,0,1,1,0,0,1,1,-2.451641637,0,-0.127376344,0
5797,Splot,NLAABCB,0,1,0,0,0,1,0,-1,0.361726079,0,5.547,-0.465431103,-0.786629951,2.715578077,1,0,1,6.414,0,0,1,1,0,0,1,2,0.27027341,0,-0.035934722,0
5798,Splot,NLAABCB,1,0,0,0,0,1,0,0.414457831,0.414457831,0,5.203,-0.660415374,-0.687449822,2.09114004,1,0,0,6.078,1,2,0,2,0,0,0,2,-0.16245187,0,0.3636145,0
5799,Splot,NLAABCB,0,0,0,0,0,1,0,0.414457831,0.414457831,0,3.281,-0.608410474,-1.36837092,-1.912476428,1,0,2,5.145666667,1,1,0,2,0,0,0,3,-0.454179873,0,-1.468492621,0
5800,Splot,NLAABCB,0,0,0,0,0,0,0,0.414457831,0.414457831,0,3.547,-0.628733042,-1.734256952,-1.95627567,2,0,3,4.746,1,1,0,2,0,0,0,4,-0.910683602,0,-1.798557603,0
5801,Splot,NLAABCB,0,0,0,0,0,0,0,0.414457831,0.414457831,0,43.016,3.026209895,-1.897558891,-2.605514436,2,0,4,12.4,1,2,0,3,0,0,0,5,-1.314361057,0,-2.627939186,0
5802,Splot,NLAABCB,0,1,0,0,1,0,0,0.414457831,0.414457831,0,4.25,-0.519774583,1.789066379,0.663219901,3,0,5,11.04166667,2,2,0,4,0,0,0,6,6.007441845,1,-2.562526716,0
5803,Splot,NLAABCB,0,0,0,0,0,0,0,0.414457831,0.414457831,0,17.656,0.706492453,1.87770227,0.608876421,4,0,6,11.98657143,2,3,0,4,1,0,0,7,8.000868008,1,-3.715089316,0
5804,Splot,NLAABCB,0,0,0,0,0,1,0,0.414457831,0.414457831,0,4.422,-0.504041484,3.212927765,1.975784248,5,0,7,11.041,3,4,0,5,1,0,0,8,11.21512728,1,-2.751706595,0
5805,Splot,NLAABCB,0,0,0,0,0,1,0,0.414457831,0.414457831,0,1.422,-0.802241352,-0.317323614,2.080153239,3,0,8,9.972222222,0,1,0,5,0,0,0,9,5.123859994,1,-3.592722365,0
5806,Splot,NLAABCB,0,0,0,0,0,1,0,0.414457831,0.414457831,0,2.093,-0.717078626,-0.599790383,1.906644929,6,0,9,9.1843,2,4,0,5,1,0,0,10,6.935932721,1,-2.172325391,0
5807,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.414457831,1,5.563,-0.464124688,-2.023361462,-1.836643592,4,1,0,5.563,1,1,0,5,0,0,0,1,0.046981437,0,-6.154650251,0
5808,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.361726079,0,6.094,-0.351101122,-1.983444666,-1.780993697,6,0,0,6.307333333,1,3,1,5,1,0,1,3,-1.112687103,0,1.735859092,1
5809,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.361726079,1,15.109,0.315315466,-1.532304436,-2.838587272,4,0,0,15.109,1,2,1,4,0,1,0,1,0.533877162,1,-0.105302577,0
5810,Splot,NLAABCB,0,0,0,0,0,1,0,0.187096774,0.187096774,0,4.094,-0.605797777,-0.499910344,-2.019230322,1,0,1,4.094,0,0,1,3,0,1,0,1,0.168823958,0,-2.424708544,0
5811,Splot,NLAABCB,0,0,0,0,0,1,0,0.187096774,0.187096774,0,10.766,-0.089481084,-0.641583433,-1.822786746,2,0,2,7.43,1,1,1,3,0,1,0,2,0.302028194,0,-2.070206469,0
5812,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,11.797,-0.009696535,-0.379963394,-1.195189204,2,0,0,11.797,2,2,1,3,0,1,0,1,0.19198971,0,0.703015176,1
5813,Splot,NLAABCB,1,0,0,0,0,1,0,0.675278396,0.675278396,0,2.39,-0.643947349,-0.704975396,-0.740761052,0,0,0,6.992,0,0,1,2,0,0,0,2,0.276531519,0,0.030807425,0
5814,Splot,NLAABCB,1,0,0,0,0,1,0,0.675278396,0.675278396,0,3.11,-0.644034971,-0.743124968,-1.033607279,0,0,0,11.516,0,0,1,2,0,0,0,2,0.257541253,0,0.05348642,0
5815,Splot,NLAABCB,1,0,0,0,0,1,0,0.675278396,0.675278396,0,5.359,-0.489973908,-1.297678855,-1.992957716,0,0,0,38.3905,0,0,1,2,0,1,0,2,-0.131492891,0,0.311365876,0
5816,Splot,NLAABCB,1,0,0,0,0,1,0,0.66057941,0.66057941,0,5.891,-0.497215153,-1.777956228,-1.877133847,0,0,0,8.884909091,0,0,0,1,0,0,0,11,-1.08663787,0,0.098731122,0
5817,Splot,NLAABCB,0,0,0,0,0,1,0,0.66057941,0.66057941,0,3.843,-0.32352986,-1.631224032,-2.284867916,1,0,10,8.46475,0,0,0,0,0,0,0,12,2.139922441,1,0.423799398,0
5818,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.53716618,0,6.516,0.049834724,-1.310718921,-2.598701241,1,0,0,6.3595,1,1,0,1,0,0,1,4,-0.590557031,0,0.389596981,0
5819,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,25.516,2.022330097,-0.770910289,-1.904919168,0,0,0,20.3125,0,0,0,1,0,1,0,2,-0.204291544,0,0.09786947,0
5820,Splot,NLAABCB,1,0,0,0,0,1,0,0.414457831,0.414457831,0,19.406,0.222771447,1.74863496,0.761445899,0,0,0,11.422,0,0,0,1,0,1,0,3,-1.051092702,0,-0.124830678,0
5821,Splot,NLAABCB,1,0,0,0,0,1,0,0.431578947,0.431578947,0,2.969,-0.635504287,2.294936267,1.474191254,0,0,0,2.969,0,0,0,1,0,0,0,1,-1.810439287,0,-0.042585411,0
5822,Splot,NLAABCB,1,0,0,0,0,1,0,0.431578947,0.431578947,0,2,-0.620306514,1.609597256,1.33590212,0,0,0,2,0,0,0,1,0,0,0,1,-0.890588644,0,-0.020119966,0
5823,Splot,NLAABCB,1,0,0,0,0,1,0,0.431578947,0.431578947,0,1.937,-0.511127337,-1.033039354,1.039125466,0,0,0,1.937,0,0,0,0,0,0,0,1,-0.366839793,0,0.012506233,0
5824,Splot,NLAABCB,1,0,0,0,0,1,0,0.675278396,0.675278396,0,2.297,-0.375087269,-1.766938138,0.478163406,0,0,0,2.117,0,0,0,0,0,0,0,2,-1.073211694,0,0.0233788,0
5825,Splot,NLAABCB,1,0,0,0,0,1,0,0.846214548,0.846214548,0,1.922,-0.537417376,-1.50652112,-1.91925396,0,0,0,2.052,0,0,0,0,0,0,0,3,-0.780177023,0,0.019321133,0
5826,Splot,NLAABCB,1,0,0,0,0,1,0,0.934967903,0.934967903,0,2.156,-0.339594402,-1.423631982,-2.679442783,0,0,0,2.078,0,0,0,0,0,0,0,4,-0.696687757,0,0.01848942,0
5827,Splot,NLAABCB,1,0,0,0,0,1,0,0.97394807,0.97394807,0,1.891,-0.579564081,-1.252099047,-2.383532898,0,0,0,2.0406,0,0,0,0,0,0,0,5,-0.538914758,0,0.015968958,0
5828,Splot,NLAABCB,1,0,0,0,0,1,0,0.989799546,0.989799546,0,1.984,-0.479000123,-1.456575859,-2.342790465,0,0,0,2.031166667,0,0,0,0,0,0,0,6,-0.729304549,0,0.018490927,0
5829,Splot,NLAABCB,1,0,0,0,0,1,0,0.996042471,0.996042471,0,3.078,-0.261196375,-1.398158606,-2.310663252,0,0,0,2.180714286,0,0,0,0,0,0,0,7,-0.671978824,0,0.019056153,0
5830,Splot,NLAABCB,1,0,0,0,0,1,0,0.998470065,0.998470065,0,2.36,-0.565367261,-1.31976058,-2.196772358,0,0,0,2.203125,0,0,0,0,0,0,0,8,-0.598732746,0,0.018172485,0
5831,Splot,NLAABCB,1,0,0,0,0,1,0,0.999409366,0.999409366,0,8.328,-0.446517355,-1.305563759,-2.224722242,0,0,0,2.883666667,0,0,0,0,0,0,0,9,-0.585920751,0,0.023530067,0
5832,Splot,NLAABCB,1,0,0,0,0,1,0,0.675278396,0.675278396,0,2.843,-0.61832479,-1.27308099,-2.331645195,0,0,0,2.906,0,0,0,0,0,0,0,2,-0.557127728,0,0.023122333,0
5833,Splot,NLAABCB,1,0,0,0,0,1,0,0.675278396,0.675278396,0,2.344,-0.538783694,-1.630209406,-2.370405904,0,0,0,2.172,0,0,0,0,0,0,0,2,-0.913544055,0,0.022130093,0
5834,Splot,NLAABCB,1,0,0,0,0,1,0,0.999772107,0.999772107,0,2.313,-0.369584832,-1.603625839,-2.430189474,0,0,0,2.8266,0,0,0,0,0,0,0,10,-0.883992942,0,0.028330055,0
5835,Splot,NLAABCB,1,0,0,0,0,1,0,0.999912087,0.999912087,0,4.375,-0.222231492,-1.526693316,-2.538577932,0,0,0,2.967363636,0,0,0,0,0,0,0,11,-0.801209916,0,0.028314089,0
5836,Splot,NLAABCB,1,0,0,0,0,1,0,0.999966089,0.999966089,0,2.922,-0.377997212,-1.130600018,-2.195442163,0,0,0,2.963583333,0,0,0,0,0,0,0,12,-0.439400638,0,0.020941421,0
5837,Splot,NLAABCB,1,0,0,0,0,1,0,0.99998692,0.99998692,0,2.265,-0.377735856,-0.969813536,-2.12692202,0,0,0,2.909846154,0,0,0,0,0,0,0,13,-0.323310039,0,0.017637551,0
5838,Splot,NLAABCB,1,0,0,0,0,1,0,0.999994955,0.999994955,0,2.36,-0.248323087,-0.97796456,-1.886333086,0,0,0,2.870571429,0,0,0,0,0,0,0,14,-0.328767546,0,0.017545732,0
5839,Splot,NLAABCB,1,0,0,0,0,1,0,0.999998054,0.999998054,0,2.375,-0.307189049,-1.004056155,-1.595872479,0,0,0,2.837533333,0,0,0,0,0,0,0,15,-0.346544262,0,0.017806518,0
5840,Splot,NLAABCB,1,0,0,0,0,1,0,0.999999249,0.999999249,0,1.593,-0.521009994,-0.933247991,-1.533476695,0,0,0,2.75975,0,0,0,0,0,0,0,16,-0.299389686,0,0.01609707,0
5841,Splot,NLAABCB,1,0,0,0,0,1,0,0.99999971,0.99999971,0,2.797,-0.48658116,-1.076522129,-1.832255197,0,0,0,2.761941176,0,0,0,0,0,0,0,17,-0.398371839,0,0.018583067,0
5842,Splot,NLAABCB,1,0,0,0,0,1,0,0.999999888,0.999999888,0,70.969,2.99674478,-1.314780203,-1.940839145,0,0,0,6.551222222,0,0,0,0,0,0,0,18,-0.5942224,0,0.053833858,0
5843,Splot,NLAABCB,1,0,0,0,0,0,1,0.431578947,0.431578947,0,34.594,1.758810867,1.989153626,1.43364149,4,0,0,34.594,0,0,0,0,0,0,0,1,-1.360126676,0,-0.430079878,0
5844,Splot,NLAABCB,1,0,0,0,0,0,1,0.431578947,0.431578947,0,17.703,0.449627455,4.268974487,3.440775444,4,0,0,17.703,0,0,0,0,0,0,0,1,-6.264549214,0,-0.472335346,0
5845,Splot,NLAABCB,1,0,0,0,0,0,1,0.675278396,0.675278396,0,11.703,-0.015419047,5.205183102,4.197591949,4,0,0,14.703,0,0,0,0,0,0,0,2,-9.313538826,0,-0.478323795,0
5846,Splot,NLAABCB,1,0,0,0,0,0,1,0.846214548,0.846214548,0,10.859,-0.080835588,2.193019276,4.703182895,4,0,0,13.42166667,0,0,0,0,0,0,0,3,-1.653208406,0,-0.183962336,0
5847,Splot,NLAABCB,1,0,0,0,0,0,1,0.934967903,0.934967903,0,41.016,2.25656564,0.35337282,5.108928467,4,0,0,20.32025,0,0,0,0,0,0,0,4,-0.04292487,0,-0.0448789,0
5848,Splot,NLAABCB,0,1,0,0,1,0,0,0.934967903,0.934967903,0,3.156,-0.677877789,2.160311005,4.368749328,5,0,1,16.8874,0,0,0,0,0,0,0,5,0.767312685,1,0.067862275,0
5849,Splot,NLAABCB,0,0,0,0,0,0,0,-1,0.934967903,1,10.391,0.255419848,1.497852263,1.932060671,1,0,1,10.391,0,0,0,1,0,0,0,1,-0.045512645,0,-1.422276143,0
5850,Splot,NLAABCB,1,0,0,0,0,0,0,-1,0.364705882,0,20.047,0.164590789,1.834107699,1.737853064,0,0,0,20.047,0,0,0,2,0,0,1,1,-1.156358174,0,-0.229802232,0
5851,Splot,NLAABCB,1,0,0,0,0,0,0,-1,0.364705882,0,15.031,-0.161033858,-0.257867152,1.9178629,0,0,0,15.031,0,0,0,2,0,0,1,1,-0.022857817,0,0.024225007,0
5852,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,4.094,-0.622245657,0.25897678,1.83766463,0,0,0,4.094,0,0,0,2,0,0,0,1,-0.023054959,0,-0.006626568,0
5853,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.236363636,0,1.547,-0.884817556,-0.618688725,-1.041146666,1,1,0,1.547,0,0,0,2,0,0,1,1,-0.13157916,0,-1.844018053,0
5854,Splot,NLAABCB,1,0,0,1,0,0,0,-1,0.236363636,1,7.812,-0.601496784,-1.668097071,-1.248086433,1,0,0,7.812,1,1,1,2,0,0,1,1,0.39903486,0,-0.318555161,0
5855,Splot,NLAABCB,1,0,0,0,1,0,0,0.342879257,0.342879257,0,7.266,0.617904785,-2.108559997,-2.105003065,0,0,0,6.3658,0,0,1,1,0,0,0,5,-1.301163675,0,0.083891695,0
5856,Splot,NLAABCB,1,0,0,0,1,0,0,0.479921045,0.479921045,0,3.469,-0.22036692,-0.868409555,-1.65168907,0,0,0,5.883,0,0,1,1,0,0,0,6,0.058713733,0,0.031930334,0
5857,Splot,NLAABCB,1,0,0,1,0,0,0,0.407643312,0.407643312,0,5.593,0.003186194,-0.203958919,-1.711022132,0,0,0,5.088333333,0,0,1,1,0,0,1,3,0.255763955,0,0.006486319,0
5858,Splot,NLAABCB,1,0,0,1,0,0,0,0.54162103,0.54162103,0,2.875,-0.130821772,0.400724059,-1.085590281,1,0,0,4.535,0,0,1,1,0,0,1,4,0.303624636,0,-0.011358023,0
5859,Splot,NLAABCB,1,0,0,1,0,0,0,0.607312533,0.607312533,0,3.047,0.020380004,-0.348002498,-0.331594497,0,0,0,5.477857143,0,0,1,0,0,0,0,7,0.360714455,0,0.011914425,0
5860,Splot,NLAABCB,1,0,0,1,0,0,0,0.715655638,0.715655638,0,2.563,-0.239025369,-0.107255574,0.290282291,0,0,0,5.1135,0,0,1,0,0,0,0,8,0.470167443,0,0.003427821,0
5861,Splot,NLAABCB,1,0,0,1,0,0,0,0.660920058,0.660920058,0,4.797,0.098251888,-0.349467137,-0.566647863,0,0,0,4.5874,0,0,1,0,0,0,1,5,0.395878286,0,0.01001966,0
5862,Splot,NLAABCB,0,0,0,1,0,0,0,0.660920058,0.660920058,0,1.437,-0.621015881,-0.120393477,-0.248029054,1,0,2,4.062333333,0,0,0,0,0,0,1,6,1.72102744,1,0.00305674,0
5863,Splot,NLAABCB,1,0,0,1,0,0,0,0.489261444,0.489261444,0,3.406,-0.314811642,-0.761789361,-0.872231129,1,0,0,10.07283333,1,1,0,1,0,0,0,6,-0.199486042,0,0.047958608,0
5864,Splot,NLAABCB,1,0,0,1,0,0,0,0.721811304,0.721811304,0,4.704,0.015654815,-0.837575634,-1.056220999,1,0,0,9.305857143,0,0,0,1,0,0,0,7,-0.241151949,0,0.048714745,0
5865,Splot,NLAABCB,1,0,0,1,0,0,0,0.872417497,0.872417497,0,2.781,-0.783035521,-0.920172707,-1.060946188,1,0,0,8.49025,0,0,0,1,0,0,0,8,-0.291059248,0,0.048828102,0
5866,Splot,NLAABCB,0,0,0,1,0,0,0,0.872417497,0.872417497,0,1.109,-0.926134459,-1.082192348,-1.604956341,1,0,3,7.670111111,0,0,0,1,0,0,0,9,1.915560858,1,-0.873121653,0
5867,Splot,NLAABCB,0,0,0,0,0,0,0,0.872417497,0.872417497,0,1.203,-0.922842207,-1.693515166,-2.629342688,2,0,4,7.0234,1,1,0,2,0,0,0,10,1.52827981,1,-1.775661035,0
5868,Splot,NLAABCB,1,0,0,1,0,0,0,0.946919834,0.946919834,0,8.11,-0.680931685,-2.632012187,-2.931169014,2,0,0,7.122181818,2,2,0,2,0,0,0,11,-2.381324053,0,0.117160433,0
5869,Splot,NLAABCB,0,0,1,0,0,0,0,0.202946274,0.202946274,0,5.062,-0.530148017,-2.52990835,-3.297289057,6,5,0,13.70133333,0,0,0,2,0,0,0,9,-2.200149965,0,-1.633355515,0
5870,Splot,NLAABCB,1,0,0,0,1,0,0,0.202946274,0.202946274,0,21.297,0.089537815,-2.133921908,-3.843091889,4,0,0,14.4609,0,0,1,3,0,0,0,10,-1.4308559,0,0.192865196,0
5871,Splot,NLAABCB,1,0,0,0,1,0,0,0.471581769,0.471581769,0,17.985,-0.157785925,-1.121541887,-2.970518553,2,0,0,9.969,0,0,1,3,0,0,1,3,-0.119965148,0,0.069879069,0
5872,Splot,NLAABCB,1,0,0,0,0,1,0,0.5228739,0.5228739,0,86.125,5.242490669,-0.598396127,-2.202170018,0,0,0,33.36966667,0,0,1,2,0,0,0,3,0.223314672,0,0.124801746,0
5873,Splot,NLAABCB,1,0,0,0,0,1,0,0.5228739,0.5228739,0,21.375,0.239498142,5.174242559,3.963162857,0,0,0,14.80233333,0,0,1,1,0,0,0,3,-8.856741249,0,-0.478692894,0
5874,Splot,NLAABCB,1,0,0,0,0,1,0,0.5228739,0.5228739,0,11.359,-0.258821597,5.324202886,4.883592684,0,0,0,29.38,0,0,1,1,0,1,0,3,-9.39792417,0,-0.977656755,0
5875,Splot,NLAABCB,1,0,0,0,0,1,0,0.5228739,0.5228739,0,16.484,-0.0428345,5.223167215,5.154919105,1,0,0,9.081615385,0,0,1,0,0,0,0,13,-9.03160333,0,0.041032527,0
5876,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.53716618,0,3.36,-0.601184225,-0.062157955,5.022546789,6,0,0,5.7596,0,0,1,0,0,0,1,5,0.354544478,0,2.027237531,1
5877,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,9.89,-0.110820943,-0.902840322,4.579148489,4,0,0,16.83833333,0,0,1,0,0,1,0,3,-0.038580076,0,1.445014539,1
5878,Splot,NLAABCB,0,0,0,0,0,1,0,0.202946274,0.202946274,0,6.813,-0.395386343,-0.754839669,-0.774163123,3,0,3,10.26975,0,0,0,0,0,1,0,4,0.461394263,0,1.060950092,1
5879,Splot,NLAABCB,0,0,0,0,0,1,0,0.202946274,0.202946274,0,2.969,-0.692856572,-1.107391511,-1.409047608,4,0,4,8.8096,1,1,0,1,0,1,0,5,0.25978278,0,0.485972977,0
5880,Splot,NLAABCB,0,0,0,0,0,1,0,0.202946274,0.202946274,0,1.375,-0.816209211,-1.199063857,-1.843082583,5,0,5,7.5705,2,2,0,2,0,1,0,6,0.594662241,1,-0.105765544,0
5881,Splot,NLAABCB,0,0,1,0,0,0,0,-1,0.202946274,1,5.203,-0.348497171,-1.904452125,-2.616457293,1,1,0,5.203,0,0,0,3,0,1,0,1,0.122065063,0,-3.113069597,0
5882,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,15.203,0.253878803,-1.857562953,-2.363770239,5,0,0,13.5,2,3,1,4,1,1,0,2,-0.944505521,0,1.356704262,1
5883,Splot,NLAABCB,0,0,0,0,0,1,0,0.387615008,0.387615008,0,15.563,0.739616535,-0.910827578,-1.999070493,2,0,1,28.918,1,1,1,4,0,0,0,4,0.282768669,0,-2.860379301,0
5884,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,9.328,0.084752736,0.644998167,-0.864067615,2,0,0,9.328,2,2,1,4,0,0,0,1,0.098609866,0,0.637396607,1
5885,Splot,NLAABCB,1,0,0,0,0,1,0,0.746981915,0.746981915,0,14.172,0.314039276,1.078248074,-0.086458307,0,0,0,14.64475,0,0,1,3,0,0,0,4,0.095225268,0,-0.098691709,0
5886,Splot,NLAABCB,1,0,0,0,0,1,0,0.746981915,0.746981915,0,13.343,0.150385947,1.138408547,1.043790179,0,0,0,25.37075,0,0,1,2,0,1,0,4,0.049384449,0,-0.180514241,0
5887,Splot,NLAABCB,1,0,0,0,0,1,0,0.746981915,0.746981915,0,12,-0.05148701,0.549177959,1.542673296,0,0,0,9.290071429,0,0,1,1,0,0,0,14,0.391201746,0,-0.03188689,0
5888,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.53716618,0,3.407,-0.384430331,0.412938213,1.237307484,1,0,0,5.3675,0,0,1,1,0,0,1,6,0.297257043,0,0.323647213,0
5889,Splot,NLAABCB,1,0,0,0,0,1,0,-1,0.364705882,0,20.25,1.422104184,-0.285531394,0.113260617,0,0,0,17.69125,0,0,1,0,0,1,0,4,0.213592336,0,0.031571296,0
5890,Splot,NLAABCB,1,0,0,0,0,1,0,0.435423297,0.435423297,0,23.375,0.46060247,0.986186843,1.450612066,0,0,0,9.828285714,0,0,0,0,0,1,0,7,-0.334319043,0,-0.060578288,0
5891,Splot,NLAABCB,1,0,0,0,0,1,0,0.5228739,0.5228739,0,3.468,-0.589678295,1.498276323,1.59717526,0,0,0,3.093333333,0,0,0,0,0,0,0,3,-0.77166098,0,-0.028966676,0
5892,Splot,NLAABCB,1,0,0,0,0,1,0,0.5228739,0.5228739,0,2.235,-0.590563858,1.29302836,0.857111019,0,0,0,2.193,0,0,0,0,0,0,0,3,-0.574723304,0,-0.01772257,0
5893,Splot,NLAABCB,1,0,0,0,0,1,0,0.481105904,0.481105904,0,1.812,-0.53193397,-0.719639683,0.31803417,0,0,0,6.301789474,0,0,0,0,0,0,0,19,-0.178021688,0,0.028343861,0
5894,Splot,NLAABCB,1,0,0,0,0,1,0,0.715496844,0.715496844,0,2.672,-0.304009843,-1.712176123,0.170530532,0,0,0,6.1203,0,0,0,0,0,0,0,20,-1.007719308,0,0.065493947,0
5895,Splot,NLAABCB,1,0,0,0,0,1,0,0.86895937,0.86895937,0,2.063,-0.515095627,-1.426507671,-1.555583496,0,0,0,5.927095238,0,0,0,0,0,0,0,21,-0.699505172,0,0.052844043,0
5896,Splot,NLAABCB,1,0,0,0,0,1,0,0.945364642,0.945364642,0,2.109,-0.34942934,-1.35103944,-2.531281593,0,0,0,5.753545455,0,0,0,0,0,0,0,22,-0.627449477,0,0.048582918,0
5897,Splot,NLAABCB,1,0,0,0,0,1,0,0.978247236,0.978247236,0,5.672,-0.029696143,-1.16853481,-2.291032638,0,0,0,5.75,0,0,0,0,0,0,0,23,-0.469381551,0,0.04199422,0
5898,Splot,NLAABCB,1,0,0,0,0,1,0,0.991504042,0.991504042,0,3.015,-0.298989777,-0.89422111,-1.730164923,0,0,0,5.636041667,0,0,0,0,0,0,0,24,-0.274873292,0,0.031499171,0
5899,Splot,NLAABCB,1,0,0,0,0,1,0,0.996707001,0.996707001,0,3.782,-0.133654013,-0.67811526,-1.49722073,0,0,0,5.56188,0,0,0,0,0,0,0,25,-0.158070105,0,0.023572473,0
5900,Splot,NLAABCB,1,0,0,0,0,1,0,0.998727449,0.998727449,0,2.734,-0.516988497,-0.462339934,-1.326864901,0,0,0,5.453115385,0,0,0,0,0,0,0,26,-0.073479386,0,0.015757456,0
5901,Splot,NLAABCB,1,0,0,0,0,1,0,0.999508802,0.999508802,0,43.516,1.641384374,-0.949632288,-1.328757771,0,0,0,6.862851852,0,0,0,0,0,0,0,27,-0.309994259,0,0.040732411,0
